message_key,english,current_translation,reviewer,status,proposed_translation,notes
Split payer,Split payer,विभाजित भुगतानकर्ता,,Pending,,
ui.split.view.915c438b,Split view,विभाजित दृश्य,,Pending,,
ui.split.with.the.last.document.6b550e05,Split with the last document,अंतिम दस्तावेज़ के साथ विभाजन,,Pending,,
ui.spreadsheet.studio.851de496,Spreadsheet Studio,स्प्रेडशीट स्टूडियो,,Pending,,
Stable,Stable,स्थिर,,Pending,,
Stable contracts,Stable contracts,स्थिर अनुबंध,,Pending,,
Stage {number} name,Stage {number} name,चरण {number} का नाम,,Pending,,
field.user.riskLevel.option.standard,Standard,मानक,,Pending,,
Standard adult context with age and sex rules where relevant.,Standard adult context with age and sex rules where relevant.,"मानक वयस्क संदर्भ, जहाँ प्रासंगिक आयु और लिंग नियम।",,Pending,,
Standard rated 5%,Standard rated 5%,मानक दर 5%,,Pending,,
ui.start.date.81696931,Start date,आरंभ तिथि,,Pending,,
ui.start.new.import.eabc7445,Start new import,नया आयात शुरू करें,,Pending,,
ui.start.on.b6089ce4,Start on,आरंभ पृष्ठ,,Pending,,
ui.start.recording.30756af0,Start recording,रिकॉर्डिंग शुरू करें,,Pending,,
ui.start.up.and.records.5cf466e0,Start-up and records,प्रारंभ और रिकॉर्ड,,Pending,,
Starts with — a cell begins with it,Starts with — a cell begins with it,से शुरू — सेल इसी से शुरू होता है,,Pending,,
State / Emirate,State / Emirate,राज्य / अमीरात,,Pending,,
ui.status.920e413c,Status,स्थिति,,Pending,,
menu.payroll.pay-compliance.label,Statutory,वैधानिक,,Pending,,
Statutory + voluntary,Statutory + voluntary,वैधानिक + स्वैच्छिक,,Pending,,
menu.payroll.statutory-report.label,Statutory Report,वैधानिक रिपोर्ट,,Pending,,
menu.payroll.statutory-master.label,Statutory Rule,वैधानिक नियम,,Pending,,
Step,Step,चरण,,Pending,,
ui.step.474a987f,Step ,चरण ,,Pending,,
ui.sticky.header.71a03535,Sticky header,स्थिर शीर्ष,,Pending,,
menu.supply.stock-adjustment.label,Stock Adjustment,स्टॉक समायोजन,,Pending,,
menu.supply.stock-aging.label,Stock Aging,स्टॉक आयु,,Pending,,
menu.supply.stock.label,Stock Operations,स्टॉक संचालन,,Pending,,
menu.supply.stock-transfer.label,Stock Transfer,स्टॉक हस्तांतरण,,Pending,,
menu.pharmacy.stock-turn-report.label,Stock Turn,स्टॉक आवर्तन,,Pending,,
Stock count variance cleared,Stock count variance cleared,स्टॉक गिनती अंतर निपटाया,,Pending,,
menu.pharmacy.stock-on-hand.label,Stock on Hand,उपलब्ध स्टॉक,,Pending,,
Stock-out risk,Stock-out risk,स्टॉक समाप्ति जोखिम,,Pending,,
Stock-outs,Stock-outs,स्टॉक समाप्ति,,Pending,,
Stockouts,Stockouts,स्टॉक समाप्ति,,Pending,,
ui.stop.cae7d57b,Stop,रोकें,,Pending,,
field.customer.segment.option.Strategic,Strategic,रणनीतिक,,Pending,,
Streamed to the speech gateway; audio is never stored,Streamed to the speech gateway; audio is never stored,वाक् गेटवे को स्ट्रीम; ऑडियो संग्रहित नहीं,,Pending,,
Strength,Strength,शक्ति,,Pending,,
Stroke and bleeding risk,Stroke and bleeding risk,स्ट्रोक और रक्तस्राव जोखिम,,Pending,,
Strong,Strong,मज़बूत,,Pending,,
Structured mental state with risk and safety assessment,Structured mental state with risk and safety assessment,जोखिम और सुरक्षा सहित संरचित मानसिक स्थिति,,Pending,,
Structured prompts plus clinician narrative,Structured prompts plus clinician narrative,संरचित प्रॉम्प्ट और चिकित्सक विवरण,,Pending,,
ui.style.7e744141,Style,शैली,,Pending,,
ui.submit.for.approval.beec6c10,Submit for approval,अनुमोदन के लिए भेजें,,Pending,,
Submit the current saved record for review? Save any form edits first.,Submit the current saved record for review? Save any form edits first.,वर्तमान सहेजा रिकॉर्ड समीक्षा के लिए भेजें? पहले फ़ॉर्म बदलाव सहेजें।,,Pending,,
Submitted for approval,Submitted for approval,अनुमोदन के लिए भेजा,,Pending,,
api.approval.submitted,Submitted for {stage},{stage} के लिए भेजा,,Pending,,
ui.submitted.once.and.not.kept.in.this.page.1a316320,Submitted once and not kept in this page.,"एक बार भेजा जाता है, इस पृष्ठ पर नहीं रखा जाता।",,Pending,,
Substance use,Substance use,पदार्थ सेवन,,Pending,,
Substance-use instrument,Substance-use instrument,पदार्थ सेवन उपकरण,,Pending,,
Subtotal,Subtotal,उप-योग,,Pending,,
ui.success.c88a0b90,Success,सफलता,,Pending,,
Suggest diagnosis codes,Suggest diagnosis codes,निदान कोड सुझाएँ,,Pending,,
Suggest orders,Suggest orders,आदेश सुझाएँ,,Pending,,
ui.suggest.with.ai.ee9ba75a,Suggest with AI,एआई से सुझाव,,Pending,,
ui.suggestions.only.nothing.is.added.until.you.click.it.and.362de738,"Suggestions only. Nothing is added until you click it, and a code the reply named that is not in this service's catalogue is dropped here rather than shown.","केवल सुझाव। क्लिक करने तक कुछ नहीं जुड़ता। उत्तर के कोड जो सेवा सूची में नहीं हैं, दिखाने के बजाय हटा दिए जाते हैं।",,Pending,,
ui.summarise.76a35d0a,Summarise,सारांश दें,,Pending,,
Summarise my unread,Summarise my unread,मेरे अपठित का सारांश,,Pending,,
Summarise selected records,Summarise selected records,चुने रिकॉर्ड का सारांश,,Pending,,
Summarise selection,Summarise selection,चयन का सारांश,,Pending,,
Summarise this encounter,Summarise this encounter,इस मुलाकात का सारांश,,Pending,,
Summarise this report,Summarise this report,इस रिपोर्ट का सारांश,,Pending,,
ui.summarise.unread.0781ed9e,Summarise unread,अपठित का सारांश,,Pending,,
"Summarises the clinical picture of this record — ward, diagnosis, length of stay and status. The patient's name is never sent.","Summarises the clinical picture of this record — ward, diagnosis, length of stay and status. The patient's name is never sent.","रिकॉर्ड का नैदानिक सारांश: वार्ड, निदान, ठहराव और स्थिति। रोगी नाम नहीं भेजा जाता।",,Pending,,
"Summarises the clinical records you have selected as a group — where the load is, and which look urgent. No names are sent.","Summarises the clinical records you have selected as a group — where the load is, and which look urgent. No names are sent.",चुने नैदानिक रिकॉर्ड का समूह सारांश: काम का भार और तात्कालिकता। नाम नहीं भेजे जाते।,,Pending,,
"Summarises the records you have selected, using only the columns currently visible.","Summarises the records you have selected, using only the columns currently visible.",केवल वर्तमान दिखते कॉलम से चुने रिकॉर्ड का सारांश देता है।,,Pending,,
Summary,Summary,सारांश,,Pending,,
column.supplier-fin-master.name.label,Supplier,आपूर्तिकर्ता,,Pending,,
menu.supply.supplier-contract.label,Supplier Contract,आपूर्तिकर्ता अनुबंध,,Pending,,
column.supplier-fin-master.id.label,Supplier ID,आपूर्तिकर्ता आईडी,,Pending,,
Supplier Master,Supplier Master,आपूर्तिकर्ता मास्टर,,Pending,,
Supplier OTIF,Supplier OTIF,आपूर्तिकर्ता समय और पूर्णता,,Pending,,
menu.supply.supplier-performance.label,Supplier Performance,आपूर्तिकर्ता प्रदर्शन,,Pending,,
Supplier certificate expired,Supplier certificate expired,आपूर्तिकर्ता प्रमाणपत्र समाप्त,,Pending,,
Supplier delay detected,Supplier delay detected,आपूर्तिकर्ता विलंब मिला,,Pending,,
module.supply.shortLabel,Supply,आपूर्ति,,Pending,,
module.supply.label,Supply Chain,आपूर्ति शृंखला,,Pending,,
page.supply-dashboard.title,Supply Chain Command Center,आपूर्ति शृंखला नियंत्रण केंद्र,,Pending,,
menu.supply.supply-dashboard.label,Supply Chain Dashboard,आपूर्ति शृंखला डैशबोर्ड,,Pending,,
menu.supply.supply-insights.label,Supply Insights,आपूर्ति अंतर्दृष्टि,,Pending,,
menu.supply.supply-queues.label,Supply Queues,आपूर्ति कतारें,,Pending,,
menu.supply.supply-settings.label,Supply Setup,आपूर्ति सेटअप,,Pending,,
Support,Support,सहायता,,Pending,,
Surgical scars,Surgical scars,शल्यक्रिया निशान,,Pending,,
ui.swap.the.panes.55e75080,Swap the panes,पैनल बदलें,,Pending,,
Swelling,Swelling,सूजन,,Pending,,
Swelling or bruising,Swelling or bruising,सूजन या चोट के निशान,,Pending,,
"Symbol — د.إ1,200","Symbol — د.إ1,200","चिह्न — د.إ1,200",,Pending,,
Symptom burden,Symptom burden,लक्षण भार,,Pending,,
Syncope or presyncope,Syncope or presyncope,बेहोशी या पूर्व बेहोशी,,Pending,,
System,System,सिस्टम,,Pending,,
System UI,System UI,सिस्टम यूआई,,Pending,,
Systems,Systems,प्रणालियाँ,,Pending,,
ui.tab.options.743b9c60,Tab options,टैब विकल्प,,Pending,,
Tabbed workspace,Tabbed workspace,टैब वाला कार्यक्षेत्र,,Pending,,
ui.tabbing.into.the.rail.expands.it.as.hovering.does.19219038,"Tabbing into the rail expands it, as hovering does",टैब से रेल में जाने पर होवर की तरह विस्तार होता है,,Pending,,
Table,Table,तालिका,,Pending,,
Table view,Table view,तालिका दृश्य,,Pending,,
ui.tables.e3fe2a3f,Tables,तालिकाएँ,,Pending,,
Tabs,Tabs,टैब,,Pending,,
field.hr-dashboard.tags.label,Tags,टैग,,Pending,,
Target 12 min,Target 12 min,लक्ष्य 12 मिनट,,Pending,,
Target 33.0%,Target 33.0%,लक्ष्य 33.0%,,Pending,,
Target 4.5,Target 4.5,लक्ष्य 4.5,,Pending,,
Target 95%,Target 95%,लक्ष्य 95%,,Pending,,
menu.sales.sales-targets.label,Target Setup,लक्ष्य सेटअप,,Pending,,
Tax,Tax,कर,,Pending,,
Tax %,Tax %,कर %,,Pending,,
Tax & Jurisdiction,Tax & Jurisdiction,कर और क्षेत्राधिकार,,Pending,,
Tax & compliance,Tax & compliance,कर और अनुपालन,,Pending,,
ui.tax.invoice.e6876b32,Tax Invoice,कर चालान,,Pending,,
menu.finance.tax-return.label,Tax Return,कर विवरणी,,Pending,,
Tax calculation,Tax calculation,कर गणना,,Pending,,
ui.tax.evidence.9931fd83,Tax evidence,कर साक्ष्य,,Pending,,
field.customer.taxExempt.label,Tax exempt,कर मुक्त,,Pending,,
ui.tax.invoice.preview.bb224ea0,Tax invoice preview,कर चालान पूर्वावलोकन,,Pending,,
ui.tax.jurisdiction.e332a82c,Tax jurisdiction,कर क्षेत्राधिकार,,Pending,,
ui.tax.note.0f0ab65f,Tax note,कर टिप्पणी,,Pending,,
ui.tax.registration.number.a706b6a0,Tax registration number,कर पंजीकरण संख्या,,Pending,,
Tax registration verified,Tax registration verified,कर पंजीकरण सत्यापित,,Pending,,
section.customer.tax.description,"Tax registration, jurisdiction and invoicing settings.","कर पंजीकरण, क्षेत्राधिकार और चालान सेटिंग।",,Pending,,
Tax threshold warning,Tax threshold warning,कर सीमा चेतावनी,,Pending,,
ui.tax.treatment.3d583bc9,Tax treatment,कर व्यवहार,,Pending,,
ui.tax.validated.78e6c997,Tax validated,कर सत्यापित,,Pending,,
Tax validation completed,Tax validation completed,कर सत्यापन पूर्ण,,Pending,,
ui.tax.credit.and.posting.checks.require.a.connected.busine.99159296,"Tax, credit and posting checks require a connected business service","कर, क्रेडिट और पोस्टिंग जाँच के लिए जुड़ी व्यावसायिक सेवा आवश्यक",,Pending,,
Taxable amount,Taxable amount,कर योग्य राशि,,Pending,,
menu.finance.tax-master.label,Taxation Master,कर मास्टर,,Pending,,
Technology,Technology,प्रौद्योगिकी,,Pending,,
Temperature,Temperature,तापमान,,Pending,,
field.consultation.temperature.label,Temperature (°C),तापमान (°C),,Pending,,
ui.tenant.e23969d2,Tenant,टेनेंट,,Pending,,
Tenderness,Tenderness,स्पर्श वेदना,,Pending,,
section.customer.credit.description,"Terms, limits and collection risk.","शर्तें, सीमाएँ और वसूली जोखिम।",,Pending,,
menu.sales.territory-master.label,Territory Master,क्षेत्र मास्टर,,Pending,,
ui.test.component.feedback.e618724b,Test component feedback,घटक प्रतिक्रिया जाँचें,,Pending,,
"Tests, documents, independent historian, independent interpretation, discussion with an external professional.","Tests, documents, independent historian, independent interpretation, discussion with an external professional.","परीक्षण, दस्तावेज़, स्वतंत्र इतिहास स्रोत, स्वतंत्र व्याख्या, बाहरी विशेषज्ञ से चर्चा।",,Pending,,
api.message.69f686226e9c,That does not look like a provider key.,यह प्रदाता की कुंजी जैसा नहीं है।,,Pending,,
That file is not a preferences export.,That file is not a preferences export.,यह प्राथमिकताओं का निर्यात फ़ाइल नहीं है।,,Pending,,
That record is not available,That record is not available,वह रिकॉर्ड उपलब्ध नहीं,,Pending,,
api.message.611f057aea7f,That record is not on this list.,यह रिकॉर्ड इस सूची में नहीं है।,,Pending,,
api.message.4957a3c56258,That related record was not found on the selected page.,चुने पृष्ठ पर संबंधित रिकॉर्ड नहीं मिला।,,Pending,,
api.message.eb8a7c7f7292,That saved view is not available.,वह सहेजा दृश्य उपलब्ध नहीं है।,,Pending,,
api.message.b2d5af196572,That worklist does not exist.,यह कार्यसूची मौजूद नहीं है।,,Pending,,
ui.the.b344d80e,The,यह,,Pending,,
The CSV contains an unclosed quoted cell.,The CSV contains an unclosed quoted cell.,CSV में बंद न किया उद्धृत सेल है।,,Pending,,
api.message.0d7e2d97e37d,The OpenAI speech credential is missing.,OpenAI वाणी क्रेडेंशियल नहीं है।,,Pending,,
ui.the.action.has.not.been.confirmed.ef061242,The action has not been confirmed.,कार्रवाई की पुष्टि नहीं हुई है।,,Pending,,
ui.the.base.url.dispatch.appends.chat.completions.9ba2af6c,The base URL. Dispatch appends /chat/completions.,मूल यूआरएल। भेजते समय /chat/completions जुड़ता है।,,Pending,,
The branch is 4.0% above budget and leads absolute growth.,The branch is 4.0% above budget and leads absolute growth.,शाखा बजट से 4.0% ऊपर और कुल वृद्धि में अग्रणी है।,,Pending,,
ui.the.change.is.awaiting.confirmation.ad7a6793,The change is awaiting confirmation.,बदलाव पुष्टि की प्रतीक्षा में है।,,Pending,,
section.consultation.assessment.description,The clinical conclusion and what happens next.,नैदानिक निष्कर्ष और आगे की कार्रवाई।,,Pending,,
ui.the.clock.in.the.header.9ff89254,The clock in the header.,शीर्ष पट्टी की घड़ी।,,Pending,,
The current module's dashboard,The current module's dashboard,वर्तमान मॉड्यूल का डैशबोर्ड,,Pending,,
The default worklist view has been restored.,The default worklist view has been restored.,डिफ़ॉल्ट कार्यसूची दृश्य बहाल हुआ।,,Pending,,
The edited worksheet was downloaded as an Excel file.,The edited worksheet was downloaded as an Excel file.,संपादित शीट Excel फ़ाइल के रूप में डाउनलोड हुई।,,Pending,,
ui.the.full.page.guide.the.component.library.and.the.develo.c84664a6,"The full page guide, the component library and the developer manual are one click away.","पूरा पृष्ठ गाइड, घटक लाइब्रेरी और डेवलपर मैनुअल एक क्लिक दूर हैं।",,Pending,,
"The gateway picks the lowest priority number that is enabled, supports the session language, and has a credential. A provider that is enabled but has no key is","The gateway picks the lowest priority number that is enabled, supports the session language, and has a credential. A provider that is enabled but has no key is",गेटवे सबसे कम प्राथमिकता संख्या वाला सक्षम प्रदाता चुनता है जो सत्र भाषा समर्थित करे और जिसकी कुंजी हो। सक्षम पर बिना कुंजी वाला प्रदाता,,Pending,,
ui.the.gateway.picks.the.lowest.priority.number.that.is.ena.1c2a2c84,"The gateway picks the lowest priority number that is enabled, supports the session language, and has a credential. A provider that is enabled but has no key is ",गेटवे सबसे कम प्राथमिकता संख्या वाला सक्षम प्रदाता चुनता है जो सत्र भाषा समर्थित करे और जिसकी कुंजी हो। सक्षम पर बिना कुंजी वाला प्रदाता ,,Pending,,
api.message.c5d68aa099de,The import definition is no longer available.,आयात परिभाषा अब उपलब्ध नहीं है।,,Pending,,
ui.the.item.will.be.removed.from.this.record.its.activity.e.16a42e63,The item will be removed from this record. Its activity entry will remain.,आइटम रिकॉर्ड से हटेगा। गतिविधि प्रविष्टि बनी रहेगी।,,Pending,,
The mock snapshot was prepared as CSV.,The mock snapshot was prepared as CSV.,नमूना स्नैपशॉट CSV के रूप में तैयार।,,Pending,,
api.message.d51b0ec57dae,The model ran out of output budget before answering.,उत्तर देने से पहले मॉडल की आउटपुट सीमा समाप्त हो गई।,,Pending,,
The page I last had open,The page I last had open,अंतिम खुला पृष्ठ,,Pending,,
The page could not finish loading. This is usually temporary.,The page could not finish loading. This is usually temporary.,पृष्ठ लोड पूरा नहीं हुआ। यह आमतौर पर अस्थायी है।,,Pending,,
api.message.188e13cb3e2d,The provider could not be reached.,प्रदाता से संपर्क नहीं हो सका।,,Pending,,
api.message.c1244747b419,The provider rejected the request.,प्रदाता ने अनुरोध अस्वीकार किया।,,Pending,,
api.message.933e49bdd239,The provider returned no text.,प्रदाता ने कोई पाठ नहीं लौटाया।,,Pending,,
The record service confirmed the save.,The record service confirmed the save.,रिकॉर्ड सेवा ने सहेजने की पुष्टि की।,,Pending,,
The record service confirmed the save. Posting is a separate workflow.,The record service confirmed the save. Posting is a separate workflow.,रिकॉर्ड सेवा ने सहेजने की पुष्टि की। पोस्टिंग अलग कार्यप्रवाह है।,,Pending,,
The record was routed to the configured approval workflow.,The record was routed to the configured approval workflow.,रिकॉर्ड निर्धारित अनुमोदन कार्यप्रवाह में भेजा गया।,,Pending,,
The selected mock action was started.,The selected mock action was started.,चुनी नमूना कार्रवाई शुरू हुई।,,Pending,,
The service was unavailable or another window changed the draft. Review it when reopening the record.,The service was unavailable or another window changed the draft. Review it when reopening the record.,सेवा अनुपलब्ध थी या दूसरी विंडो ने ड्राफ़्ट बदला। रिकॉर्ड दोबारा खोलते समय समीक्षा करें।,,Pending,,
The shared toast service handled this component action.,The shared toast service handled this component action.,साझा सूचना सेवा ने यह घटक कार्रवाई संभाली।,,Pending,,
ui.the.tax.invoice.workspace.0a0c5f0a,The tax invoice workspace.,कर चालान कार्यक्षेत्र।,,Pending,,
ui.the.top.bar.takes.the.same.palette.choices.as.the.rail.38e44156,The top bar takes the same palette choices as the rail.,शीर्ष पट्टी के रंग विकल्प रेल के समान हैं।,,Pending,,
ui.the.transcript.appears.here.as.it.is.spoken.419b964f,The transcript appears here as it is spoken.,बोलते समय प्रतिलेख यहाँ दिखता है।,,Pending,,
ui.the.workspace.asked.for.a.page.that.is.not.in.the.regist.b22d0973,The workspace asked for a page that is not in the registry.,कार्यक्षेत्र ने रजिस्ट्री में नहीं मौजूद पृष्ठ माँगा।,,Pending,,
ui.theme.efb52e71,Theme,थीम,,Pending,,
menu.library.theme-studio.label,Theme Studio,थीम स्टूडियो,,Pending,,
Theme token warning,Theme token warning,थीम टोकन चेतावनी,,Pending,,
Theme variants,Theme variants,थीम प्रकार,,Pending,,
ui.theme.aware.interactive.examples.fdb52b03,Theme-aware interactive examples,थीम अनुरूप इंटरैक्टिव उदाहरण,,Pending,,
Themes,Themes,थीम,,Pending,,
There is no messaging service behind this screen — the draft was discarded.,There is no messaging service behind this screen — the draft was discarded.,इस स्क्रीन से संदेश सेवा नहीं जुड़ी — ड्राफ़्ट छोड़ दिया गया।,,Pending,,
ui.they.will.be.excluded.from.this.worklist.records.that.ca.46f15d6e,They will be excluded from this worklist. Records that cannot be archived remain selected.,ये कार्यसूची से हटेंगे। संग्रहित न हो सकने वाले रिकॉर्ड चुने रहेंगे।,,Pending,,
ui.this.adapter.has.never.run.against.its.provider.in.this.ae3871c2,"This adapter has never run against its provider in this build. Treat anything below as illustrative, not as a transcript.","यह एडेप्टर इस बिल्ड में प्रदाता पर नहीं चला। नीचे की सामग्री उदाहरण है, प्रतिलेख नहीं।",,Pending,,
api.message.82bc3ebce796,This change requires an administrator.,इस बदलाव के लिए प्रशासक आवश्यक है।,,Pending,,
api.message.3a7e2a11ea57,This demo supports 100 links per record.,यह डेमो हर रिकॉर्ड पर 100 लिंक स्वीकार करता है।,,Pending,,
api.message.9abebc6b02ef,This demo supports 20 attachments per record.,यह डेमो हर रिकॉर्ड पर 20 संलग्नक स्वीकार करता है।,,Pending,,
api.message.b300d15ae4d4,This demo supports 200 comments per record.,यह डेमो हर रिकॉर्ड पर 200 टिप्पणियाँ स्वीकार करता है।,,Pending,,
ui.this.derives.a.level.from.what.is.already.documented.78e65b86,This derives a level from what is already documented.,यह पहले दर्ज सामग्री से स्तर निकालता है।,,Pending,,
This device,This device,यह डिवाइस,,Pending,,
ui.this.document.is.a.tax.invoice.issued.under.uae.vat.rule.fc5e9d6b,This document is a tax invoice issued under UAE VAT rules. Values are expressed in AED.,यह दस्तावेज़ यूएई वैट नियमों के अंतर्गत जारी कर चालान है। मान AED में हैं।,,Pending,,
This field is required.,This field is required.,यह फ़ील्ड आवश्यक है।,,Pending,,
api.message.2a46ded27457,This import identifier has already been used.,यह आयात पहचानकर्ता पहले उपयोग हो चुका है।,,Pending,,
This is a clinical use case. I confirm the fields above may be sent for record,This is a clinical use case. I confirm the fields above may be sent for record,यह नैदानिक उपयोग है। मैं पुष्टि करता हूँ कि ऊपर के फ़ील्ड इस रिकॉर्ड के लिए भेजे जा सकते हैं,,Pending,,
ui.this.is.a.clinical.use.case.i.confirm.the.fields.above.m.f472ba9e,This is a clinical use case. I confirm the fields above may be sent for record ,यह नैदानिक उपयोग है। मैं पुष्टि करता हूँ कि ऊपर के फ़ील्ड इस रिकॉर्ड के लिए भेजे जा सकते हैं ,,Pending,,
This is not available to your account. Someone with the right permission can open it for you.,This is not available to your account. Someone with the right permission can open it for you.,यह आपके खाते के लिए उपलब्ध नहीं। सही अनुमति वाला व्यक्ति खोल सकता है।,,Pending,,
ui.this.is.recorded.against.your.account.by.column.never.by.72dc14ba,"This is recorded against your account — by column, never by value.","यह आपके खाते पर कॉलम के अनुसार दर्ज होता है, मान के अनुसार नहीं।",,Pending,,
api.message.a446049a1732,This item has already been removed. Refresh the panel.,यह आइटम हट चुका है। पैनल रीफ़्रेश करें।,,Pending,,
api.message.e308d6ea7237,This operation identifier was already used.,यह कार्रवाई पहचानकर्ता पहले उपयोग हो चुका है।,,Pending,,
api.message.6f6495173490,This page does not have an import definition.,इस पृष्ठ के लिए आयात परिभाषा नहीं है।,,Pending,,
ui.this.page.is.not.configured.14f9dc66,This page is not configured,यह पृष्ठ कॉन्फ़िगर नहीं है,,Pending,,
"This record does not exist, or it has been removed.","This record does not exist, or it has been removed.",रिकॉर्ड मौजूद नहीं या हटा दिया गया है।,,Pending,,
api.message.9260fb90d50d,This record is already linked.,यह रिकॉर्ड पहले से जुड़ा है।,,Pending,,
api.message.ddd2b8b4d7bd,This saved version is already pending or approved.,यह सहेजा संस्करण पहले से लंबित या अनुमोदित है।,,Pending,,
This should only take a moment.,This should only take a moment.,इसमें बस कुछ पल लगेंगे।,,Pending,,
api.message.f4eb0cf1d3ff,This view changed in another window. Reload the list before trying again.,यह दृश्य दूसरी विंडो में बदल गया। दोबारा प्रयास से पहले सूची लोड करें।,,Pending,,
ui.this.view.is.not.available.13831e3f,This view is not available,यह दृश्य उपलब्ध नहीं,,Pending,,
ui.this.view.was.shared.with.people.who.have.a.different.pe.04f8e47d,This view was shared with people who have a different permission.,यह दृश्य अलग अनुमति वाले लोगों से साझा किया गया था।,,Pending,,
Thought,Thought,विचार,,Pending,,
"Three — 1,200.000","Three — 1,200.000","तीन — 1,200.000",,Pending,,
Thromboembolism risk,Thromboembolism risk,रक्त थक्का अवरोध जोखिम,,Pending,,
menu.hr.time.label,Time & Leave,समय और अवकाश,,Pending,,
ui.time.format.80d7dcf2,Time format,समय प्रारूप,,Pending,,
ui.time.zone.b9fe1464,Time zone,समय क्षेत्र,,Pending,,
To date,To date,अंत तिथि,,Pending,,
To my account,To my account,मेरे खाते में,,Pending,,
ui.toasts.dd399bac,Toasts,पॉपअप सूचनाएँ,,Pending,,
ui.tokens.per.day.7d000080,Tokens per day,प्रति दिन टोकन,,Pending,,
Tokens today · {day} UTC,Tokens today · {day} UTC,आज के टोकन · {day} UTC,,Pending,,
Top 50 suppliers,Top 50 suppliers,शीर्ष 50 आपूर्तिकर्ता,,Pending,,
Top center,Top center,ऊपर मध्य,,Pending,,
Top left,Top left,ऊपर बाएँ,,Pending,,
Top right,Top right,ऊपर दाएँ,,Pending,,
ui.total.c9b3c382,Total,कुल,,Pending,,
ui.total.time.on.the.date.of.the.encounter.minutes.da22cb02,Total time on the date of the encounter (minutes),मुलाकात की तिथि पर कुल समय (मिनट),,Pending,,
Totals,Totals,योग,,Pending,,
Tour,Tour,दौरा,,Pending,,
Trade name,Trade name,व्यापार नाम,,Pending,,
Transactions,Transactions,लेन-देन,,Pending,,
menu.hr.transfer.label,Transfer & Promotion,स्थानांतरण और पदोन्नति,,Pending,,
"Transition of care: reconciliation, unresolved issues, safety net.","Transition of care: reconciliation, unresolved issues, safety net.","देखभाल संक्रमण: मिलान, अनसुलझे मुद्दे, सुरक्षा योजना।",,Pending,,
Transition reconciliation,Transition reconciliation,संक्रमण मिलान,,Pending,,
Treatment response,Treatment response,उपचार प्रतिक्रिया,,Pending,,
Trend,Trend,रुझान,,Pending,,
ui.try.again.d8b8392e,Try again,फिर कोशिश करें,,Pending,,
Try changing the search or filters.,Try changing the search or filters.,खोज या फ़िल्टर बदलें।,,Pending,,
ui.trying.3ff51b0b,Trying…,कोशिश हो रही है…,,Pending,,
ui.turn.off.06f0e210,Turn off,बंद करें,,Pending,,
ui.twelve.month.trend.chart.5f2f7a5e,Twelve month trend chart,बारह महीने का रुझान चार्ट,,Pending,,
ui.twelve.month.operating.trend.fce298a1,Twelve-month operating trend,बारह महीने का संचालन रुझान,,Pending,,
Two or more self-limited; or one stable chronic; or one acute uncomplicated,Two or more self-limited; or one stable chronic; or one acute uncomplicated,दो या अधिक स्वतः सीमित; या एक स्थिर दीर्घकालिक; या एक तीव्र असंकीर्ण रोग,,Pending,,
"Two — 1,200.00","Two — 1,200.00","दो — 1,200.00",,Pending,,
Type,Type,प्रकार,,Pending,,
ui.type.068e513f,Type ,प्रकार ,,Pending,,
Type · Post-discharge,Type · Post-discharge,प्रकार · छुट्टी के बाद,,Pending,,
Type · Procedure,Type · Procedure,प्रकार · प्रक्रिया,,Pending,,
ui.typography.cab94aba,Typography,टाइपोग्राफ़ी,,Pending,,
UAE Enterprise,UAE Enterprise,यूएई उद्यम,,Pending,,
field.customer.jurisdiction.option.uae-federal,UAE Federal,यूएई संघीय,,Pending,,
UAE Federal VAT,UAE Federal VAT,यूएई संघीय वैट,,Pending,,
UAE VAT rules passed with no exceptions,UAE VAT rules passed with no exceptions,यूएई वैट नियम बिना अपवाद सफल,,Pending,,
menu.library.ui-primitives.label,UI Primitives,मूल यूआई घटक,,Pending,,
USD — US dollar,USD — US dollar,USD — अमेरिकी डॉलर,,Pending,,
USD • US Dollar,USD • US Dollar,USD • अमेरिकी डॉलर,,Pending,,
Undo navigation,Undo navigation,नेविगेशन पूर्ववत,,Pending,,
Unexpected text after a closing quote.,Unexpected text after a closing quote.,बंद उद्धरण के बाद अप्रत्याशित पाठ।,,Pending,,
ui.unfix.sidebar.fcdb31f7,Unfix sidebar,साइडबार स्थिरता हटाएँ,,Pending,,
Unit Cost,Unit Cost,इकाई लागत,,Pending,,
column.drug-master.unitCost.label,Unit cost,इकाई लागत,,Pending,,
menu.supply.uom-master.label,Unit of Measure,माप की इकाई,,Pending,,
Unit price,Unit price,इकाई मूल्य,,Pending,,
field.customer.country.option.AE,United Arab Emirates,संयुक्त अरब अमीरात,,Pending,,
field.customer.country.option.GB,United Kingdom,यूनाइटेड किंगडम,,Pending,,
api.message.0368f2f2c447,Unknown approval action.,अज्ञात अनुमोदन कार्रवाई।,,Pending,,
api.message.a973ef3ea081,Unknown credential scope.,अज्ञात क्रेडेंशियल दायरा।,,Pending,,
api.message.f5003afb7710,Unknown import operation.,अज्ञात आयात कार्रवाई।,,Pending,,
api.message.500eb14fd034,Unknown panel operation.,अज्ञात पैनल कार्रवाई।,,Pending,,
api.message.adbc9361826f,Unknown prompt.,अज्ञात प्रॉम्प्ट।,,Pending,,
api.message.72f49363c1ee,Unknown record panel.,अज्ञात रिकॉर्ड पैनल।,,Pending,,
